,x,y,waveform,color
3291,3.0591545,6.8221993,"[ 0.03531483  0.03256812  0.03413767  0.03806154  0.04512451  0.04708644
  0.04983315  0.05061792  0.04747883  0.04551689  0.04983315  0.04747883
  0.04002348  0.04433973  0.04433973  0.0302138   0.02001174  0.01177161
 -0.09770436 -0.37629916 -0.58544142 -0.52893772 -0.31547916 -0.13929739
 -0.05061792  0.00117716  0.02393561  0.03727677  0.04551689  0.05493418
  0.07141444  0.08200889  0.09181857  0.08789469  0.08554037  0.08240127
  0.07533831  0.0694525   0.0663134   0.05964283  0.05022554  0.0392387
  0.03688438  0.02746709  0.01922696  0.01294877  0.01177161  0.01020206
  0.00392387  0.00196194]",4
3292,6.581775,9.982729,"[ 0.04120884  0.04474755  0.04497585  0.04897117  0.05467876  0.0598156
  0.05890238  0.05833162  0.05627689  0.0538797   0.05262403  0.04862871
  0.04600322  0.03972486  0.02591248  0.01358408 -0.00125567 -0.0866413
 -0.29850724 -0.49210885 -0.50283917 -0.3809249  -0.2596956  -0.17762037
 -0.10079613 -0.0448617  -0.01620957  0.00239719  0.01620957  0.03116347
  0.04691643  0.06152787  0.07842236  0.09440363  0.10501976  0.11015659
  0.11015659  0.11175471  0.10581882  0.09508854  0.08241768  0.07111664
  0.06381092  0.0538797   0.04497585  0.03846919  0.03036441  0.02362944
  0.01666618  0.01095858]",8
3293,9.362755,6.250591,"[ 0.04510595  0.04768344  0.05670462  0.05777858  0.05713421  0.05799337
  0.06679977  0.07410264  0.07603575  0.07904281  0.08720484  0.08741963
  0.08656047  0.08913795  0.08033155  0.0661554   0.05584547 -0.01030993
 -0.23046994 -0.4914401  -0.53053191 -0.39628801 -0.27020615 -0.19481476
 -0.13381433 -0.08204988 -0.05627505 -0.03007064 -0.00730287  0.00751766
  0.01567969  0.01997549  0.02985585  0.03135938  0.03952141  0.04811302
  0.05305319  0.057349    0.05691942  0.0616448   0.05928211  0.05799337
  0.05606026  0.05090529  0.04961655  0.05176445  0.04660948  0.03952141
  0.02878189  0.03178896]",8
3294,4.8315015,10.019502,"[ 0.03714389  0.04364407  0.04550126  0.04085828  0.04333454  0.05076332
  0.05695396  0.06004929  0.05881116  0.06376368  0.06097788  0.0554063
  0.04642986  0.04178688  0.0334295   0.02723885 -0.00123813 -0.09224066
 -0.30674661 -0.51320473 -0.53858639 -0.40486838 -0.24886406 -0.14362303
 -0.06902573 -0.02723885  0.00278579  0.01826241  0.02940558  0.03776295
  0.04550126  0.04704892  0.05169191  0.0544777   0.05757303  0.06004929
  0.05819209  0.06066835  0.06097788  0.06469228  0.06252555  0.06623994
  0.06035882  0.04673939  0.03931062  0.03466763  0.03095324  0.02600072
  0.02166727  0.0114527 ]",5
3295,5.0694923,6.1318455,"[ 0.0417996   0.04549459  0.04872771  0.04918959  0.0436471   0.04387803
  0.05403926  0.06096737  0.05288458  0.04872771  0.05011333  0.05034427
  0.04872771  0.04895865  0.04387803  0.02632682  0.01362528 -0.01454903
 -0.13509816 -0.37157767 -0.52122487 -0.47365184 -0.33416586 -0.21869735
 -0.13648378 -0.07690203 -0.03625711 -0.00692811  0.01732028  0.03694992
  0.05496301  0.07482359  0.09145106  0.10299791  0.11408289  0.11939444
  0.12031819  0.11362102  0.10138135  0.08867982  0.07528547  0.06420049
  0.05634863  0.05080614  0.04711115  0.04064492  0.03856648  0.0355643
  0.02678869  0.01524184]",9
3296,4.1111827,5.785687,"[ 0.03314374  0.03569325  0.03671306  0.03824277  0.04079229  0.04079229
  0.04555139  0.04844085  0.04861082  0.04793094  0.05286001  0.04691113
  0.04164213  0.03994245  0.04249197  0.0333137   0.02957441  0.00934823
 -0.09705166 -0.36271147 -0.54661672 -0.50293498 -0.34860414 -0.22027837
 -0.1296855  -0.05846895 -0.01512714  0.00560894  0.01631692  0.0275348
  0.04147216  0.05235011  0.06679738  0.08124464  0.09280246  0.09926124
  0.10334047  0.09875133  0.08906317  0.07920503  0.0698568   0.06203828
  0.05353988  0.04640123  0.03943255  0.03110412  0.02243576  0.01682682
  0.0132575   0.00815846]",4
3297,9.331885,6.8691506,"[ 0.05947942  0.06479009  0.06585222  0.07080884  0.08390848  0.07682759
  0.07895186  0.08426252  0.08744891  0.09311363  0.10090259  0.09382171
  0.08780296  0.08284634  0.07080884  0.03717464 -0.03328015 -0.16640077
 -0.32996918 -0.43547437 -0.43689053 -0.36820595 -0.28394344 -0.21278057
 -0.15967393 -0.11754267 -0.08036803 -0.04921214 -0.03292611 -0.01947243
 -0.00814302  0.00424853  0.01734817  0.02796949  0.04142317  0.05416876
  0.05806325  0.06372796  0.06656031  0.06939266  0.07364119  0.07965994
  0.07328715  0.07505737  0.07718163  0.07151693  0.06266582  0.06231178
  0.06443604  0.05239854]",8
3298,7.973415,9.048732,"[ 0.02766826  0.03596874  0.05810335  0.06917065  0.09130526  0.08853843
  0.08577161  0.09130526  0.09130526  0.07747113  0.09130526  0.07747113
  0.00276683 -0.05810335 -0.09407208 -0.07470431 -0.02766826 -0.04980287
 -0.23241338 -0.44545901 -0.51462965 -0.4122571  -0.26284847 -0.16600957
 -0.127274   -0.10237256 -0.03043509 -0.01936778  0.00830048  0.03873557
  0.04426922  0.04703604  0.04703604  0.09130526  0.09683891  0.11620669
  0.08300478  0.08300478  0.07470431  0.09407208  0.08577161  0.07193748
  0.06917065  0.07193748  0.04703604  0.03320191  0.04703604  0.02766826
 -0.00276683  0.0110673 ]",7
3299,9.639465,9.94525,"[ 0.08431242  0.0971246   0.0979512   0.10125757  0.09299164  0.09051186
  0.08389912  0.06984706  0.05538169  0.03347699  0.01239889  0.00289307
 -0.01363877 -0.03926314 -0.06984706 -0.09877779 -0.15374619 -0.22937939
 -0.304186   -0.34799539 -0.36370064 -0.33766298 -0.2917871  -0.22152676
 -0.14878663 -0.08555231 -0.03967643  0.00371967  0.04091632  0.06571409
  0.08307254  0.10291075  0.12688193  0.13556115  0.14052071  0.14217389
  0.15085311  0.14258718  0.12729523  0.1190293   0.10580383  0.0867922
  0.08017946  0.07108695  0.06323432  0.05290191  0.04463599  0.03430358
  0.02397118  0.02397118]",6
3300,3.584439,5.2134967,"[ 0.02581334  0.03266177  0.04319783  0.04161742  0.04319783  0.04267102
  0.04846585  0.05057306  0.05636789  0.06110912  0.06479674  0.06058232
  0.06058232  0.05952871  0.04793905  0.04583184  0.07164517  0.05373388
 -0.10114613 -0.40827214 -0.57105418 -0.494141   -0.32134969 -0.18754178
 -0.12063783 -0.07902042 -0.04214422 -0.01527728  0.00632163  0.01158966
  0.01791129  0.02634014  0.03898341  0.04477824  0.05478749  0.05004626
  0.04741225  0.05268028  0.06005551  0.0579483   0.0574215   0.04846585
  0.04530504  0.05109987  0.05952871  0.05426068  0.04425143  0.02950095
  0.02686694  0.02581334]",4
3301,7.6164975,8.420501,"[ 0.05176885  0.05796653  0.06051851  0.05760195  0.05869566  0.06197679
  0.06671619  0.06999731  0.06562248  0.06708076  0.07109102  0.07291387
  0.06744533  0.07072645  0.06161222  0.04848772  0.01348907 -0.09369432
 -0.31389419 -0.50456398 -0.50602222 -0.37660014 -0.24608429 -0.16004593
 -0.10572511 -0.07291387 -0.05140427 -0.0273427  -0.00874966  0.00874966
  0.02187416  0.0273427   0.03317581  0.04921686  0.05760195  0.06088308
  0.06343506  0.07619499  0.08530922  0.08385095  0.07145559  0.07400757
  0.07510128  0.0678099   0.05906023  0.05176885  0.04702944  0.03937349
  0.03718607  0.03536323]",8
3302,8.739974,8.804555,"[ 0.0611243   0.06487426  0.0614993   0.06637424  0.0697492   0.0704992
  0.07799911  0.07949909  0.07087419  0.06599925  0.05437438  0.04649947
  0.0434995   0.03637458  0.02774968  0.01124987 -0.02549971 -0.12299859
 -0.30712148 -0.4451199  -0.46424468 -0.38399561 -0.29549663 -0.20474765
 -0.13987339 -0.086999   -0.0434995  -0.01537482  0.0089999   0.01987477
  0.02962466  0.03974954  0.05362439  0.07162418  0.08062408  0.08624902
  0.09299894  0.09824888  0.11399869  0.10912375  0.10312382  0.08962398
  0.08549902  0.08137407  0.0697492   0.05549936  0.04987443  0.03937455
  0.02249974  0.01162487]",8
3303,3.02012,9.198272,"[ 0.03470506  0.03842346  0.04214186  0.04685184  0.04970261  0.05242944
  0.05627178  0.05974229  0.06166346  0.06804672  0.06984394  0.06501002
  0.07071157  0.08037941  0.0685425   0.07071157  0.10442505  0.02869365
 -0.25037224 -0.541399   -0.55094291 -0.3650229  -0.21746441 -0.14390207
 -0.07765258 -0.03005707 -0.01239467 -0.00285077  0.00700299  0.01084533
  0.01406795  0.02181461  0.03080074  0.04455882  0.05893663  0.07300458
  0.08025546  0.08608096  0.08657674  0.08168084  0.07473983  0.06649738
  0.06005215  0.05416469  0.04815328  0.03984885  0.03216416  0.02534709
  0.01902581  0.01437781]",2
3304,9.179779,5.2153363,"[ 0.06962671  0.07464953  0.07811354  0.07915275  0.08227036  0.08538798
  0.09352841  0.09352841  0.08850558  0.08642718  0.08763958  0.08244356
  0.08313636  0.08036515  0.07066591  0.05888826  0.02788532 -0.06546989
 -0.24352027 -0.40182575 -0.44218154 -0.38537168 -0.31280057 -0.24334706
 -0.17545237 -0.12314575 -0.09318201 -0.06495029 -0.03567936 -0.01489527
  0.00277121  0.01974489  0.03567936  0.0445126   0.06131307  0.07724754
  0.08815919  0.09439442  0.09508722  0.09751203  0.10028324  0.09872443
  0.09543362  0.08729318  0.07915275  0.07049271  0.06217907  0.05455824
  0.04641781  0.03741137]",11
3305,8.665976,5.9155765,"[ 0.05245379  0.06369389  0.0701168   0.0738635   0.08483597  0.08590646
  0.08189214  0.082695    0.08483597  0.08670932  0.08992078  0.08670932
  0.08108928  0.07546923  0.0575386   0.01284583 -0.03987559 -0.12712015
 -0.23738016 -0.35754214 -0.4372933  -0.42444748 -0.35459833 -0.25986035
 -0.17636248 -0.11427432 -0.0663701  -0.03559364 -0.01605728  0.
  0.01712777  0.02836786  0.03532602  0.05218617  0.06931394  0.08510359
  0.08644171  0.08804743  0.08296263  0.08537122  0.08456836  0.08510359
  0.08323024  0.07975117  0.07038442  0.0588767   0.05834146  0.05298903
  0.04522801  0.03291743]",11
3306,3.4941561,4.979088,"[ 0.03836673  0.04304366  0.04645228  0.04898892  0.0530317   0.05596468
  0.05976965  0.06523929  0.06737958  0.06714177  0.06975768  0.0692028
  0.0646844   0.06420878  0.06436732  0.04447052  0.03353125  0.03020191
 -0.07276995 -0.3502153  -0.56709825 -0.52128016 -0.32976358 -0.18826648
 -0.11541726 -0.05715374 -0.01807358 -0.00190248  0.01022584  0.01759796
  0.0206895   0.02314687  0.02663475  0.02750672  0.02687256  0.03384833
  0.04344001  0.05239753  0.06294046  0.07189798  0.08156893  0.08608732
  0.08228236  0.07546513  0.06650761  0.06087943  0.05437928  0.04629373
  0.03963505  0.03139096]",4
3307,8.498017,4.3525896,"[ 0.04862071  0.06054655  0.06421604  0.07017895  0.0800407   0.09059048
  0.08944376  0.09747077  0.102975    0.11214872  0.1178823   0.12361586
  0.12980813  0.12797339  0.12201047  0.11673558  0.0965534   0.01215518
 -0.1520544  -0.33369406 -0.40089155 -0.37635185 -0.33300602 -0.29310034
 -0.24608502 -0.20044577 -0.15801732 -0.12132244 -0.09059048 -0.06146392
 -0.03898831 -0.01674204 -0.00344014  0.00756832  0.01857678  0.02499839
  0.03187867  0.04563925  0.04953809  0.05160217  0.0538956   0.05848246
  0.05825312  0.05641838  0.05779443  0.05733575  0.05917049  0.05573035
  0.05458363  0.05504232]",11
3308,5.490971,6.9442225,"[ 0.03773426  0.04323197  0.04698041  0.05139523  0.05547686  0.05730943
  0.0589754   0.06022488  0.06055808  0.06072467  0.06097457  0.06030818
  0.06305704  0.06647227  0.05989169  0.04423155  0.02065805 -0.03381923
 -0.18583915 -0.39358584 -0.51128675 -0.47346919 -0.34385657 -0.21724273
 -0.12144934 -0.05389419 -0.01382757  0.00799666  0.0234902   0.03390253
  0.04298207  0.05106203  0.0592253   0.06788835  0.07888377  0.09029567
  0.09512699  0.09521029  0.0944606   0.08987918  0.08354849  0.07263637
  0.0648063   0.05614325  0.04814659  0.04089961  0.03248645  0.02673885
  0.02074135  0.01532694]",4
3309,8.302097,8.109898,"[ 0.03324667  0.04987001  0.06372279  0.0567964   0.06649335  0.0692639
  0.07064918  0.08034613  0.09419891  0.10528114  0.09419891  0.08034613
  0.08450196  0.08727252  0.07341974  0.03878779 -0.0124675  -0.12328975
 -0.3033759  -0.45991233 -0.47653566 -0.39480426 -0.27982618 -0.1828567
 -0.12744558 -0.07480501 -0.03047612 -0.00969695  0.00277056  0.00554111
  0.00969695  0.03601723  0.04571417  0.05541112  0.07341974  0.09142835
  0.09835475  0.09419891  0.07341974  0.0692639   0.08034613  0.07341974
  0.06233751  0.05956696  0.05125529  0.03740251  0.02216445  0.02354973
  0.02632028  0.03047612]",8
3310,5.857215,4.3633747,"[ 0.04574126  0.04410764  0.0506421   0.07187911  0.07841358  0.0800472
  0.08168081  0.1110859   0.12088761  0.09965059  0.09638336  0.08168081
  0.08168081  0.08331443  0.06697827  0.04574126  0.02613786 -0.01306893
 -0.13232291 -0.3528611  -0.52275718 -0.48845126 -0.34959387 -0.21237012
 -0.12742207 -0.0800472  -0.04574126 -0.02123701 -0.00816808  0.0098017
  0.04084041  0.04410764  0.05881019  0.06534465  0.06861188  0.06697827
  0.05717657  0.0506421   0.0506421   0.04574126  0.05390934  0.05227572
  0.04247402  0.04574126  0.04410764  0.03920679  0.02940509  0.03430594
  0.03267232  0.03757318]",9
3311,-0.035638414,3.6676702,"[ 0.02131369  0.03197053  0.03552281  0.05210013  0.0568365   0.05920469
  0.06867744  0.0769661   0.09472751  0.09827979  0.11722529  0.12906623
  0.13853898  0.14682763  0.14564354  0.12906623  0.10656844  0.02249778
 -0.17524589 -0.44403518 -0.53639451 -0.42035329 -0.27352566 -0.17998226
 -0.11248891 -0.0568365  -0.01302503  0.01302503  0.04025919  0.05091603
  0.04262738  0.02605006  0.00947275 -0.01539322 -0.02249778 -0.02249778
 -0.01302503 -0.00592047  0.          0.01302503  0.02368188  0.03197053
  0.037891    0.03670691  0.02131369  0.01776141  0.02486597  0.04262738
  0.05446831  0.05446831]",8
3312,10.766741,9.30326,"[ 0.0789472   0.09133584  0.10384594  0.11781352  0.12631553  0.13165964
  0.13445316  0.13372441  0.12425075  0.1141698   0.10178117  0.08198364
  0.05416993  0.02113356 -0.01578944 -0.06170028 -0.12133578 -0.18850163
 -0.25117356 -0.29805605 -0.31530299 -0.30437183 -0.27752979 -0.24157844
 -0.19955424 -0.15874461 -0.11744914 -0.08331967 -0.0596355  -0.03765174
 -0.01396758  0.00461538  0.02161939  0.04226712  0.06570837  0.08587027
  0.10506051  0.12145723  0.13724668  0.14587014  0.14647743  0.14392682
  0.13894707  0.13372441  0.12303618  0.11344105  0.10384594  0.09546539
  0.08161926  0.06461525]",6
3313,9.329172,5.150242,"[ 0.0522763   0.06567484  0.0773162   0.08368601  0.08610213  0.09115405
  0.09400948  0.08851827  0.08522355  0.08961651  0.0909344   0.09181299
  0.08258776  0.0773162   0.06699274  0.03316689 -0.03097041 -0.14672506
 -0.27148529 -0.36022322 -0.38548278 -0.36329831 -0.31541497 -0.26182079
 -0.21569464 -0.17198462 -0.13113004 -0.09269158 -0.06084258 -0.03580267
 -0.01186101  0.01230031  0.03119006  0.04612614  0.06128188  0.06831062
  0.07995198  0.08632179  0.09554701  0.10609013  0.11092239  0.10784732
  0.10499189  0.09906139  0.08829862  0.07533937  0.0654552   0.0582068
  0.04964052  0.03646162]",11
3314,9.333932,6.5942216,"[ 0.06168869  0.07851287  0.0833732   0.07888674  0.0807561   0.0960848
  0.10655319  0.10617932  0.1024406   0.10917028  0.10430997  0.10281448
  0.09683255  0.09085061  0.06243643  0.04822934  0.00934677 -0.09571094
 -0.29386248 -0.45387919 -0.46696466 -0.37387084 -0.27815991 -0.20076864
 -0.15366092 -0.11776931 -0.0833732  -0.05832385 -0.03626547 -0.02280612
  0.          0.0153287   0.02841418  0.04037805  0.04561224  0.05720224
  0.06168869  0.05869772  0.05084644  0.05682837  0.05944546  0.05271579
  0.04635998  0.04449063  0.04598611  0.04299515  0.04673385  0.04561224
  0.0474816   0.04411676]",8
3315,5.827064,7.3470683,"[ 0.04311759  0.04761983  0.05004411  0.05402686  0.05402686  0.05350736
  0.055239    0.05697063  0.06147286  0.07013102  0.0739406   0.07272846
  0.07272846  0.07168948  0.06199236  0.04900513  0.03584474 -0.02026007
 -0.19480838 -0.43152222 -0.53109091 -0.45005064 -0.30771065 -0.19688633
 -0.11619237 -0.06008756 -0.03082301 -0.01056294  0.00225112  0.01991375
  0.03064985  0.04277126  0.05264155  0.06285817  0.07497958  0.07948182
  0.09056425  0.09281537  0.09004476  0.08484987  0.08155977  0.07549907
  0.06424347  0.05506583  0.04606136  0.03878851  0.03272781  0.0285719
  0.02562812  0.02285752]",7
3316,2.9934456,8.546081,"[ 0.02481989  0.02649691  0.02985095  0.03286958  0.03790064  0.04561493
  0.05131679  0.05802487  0.06003729  0.06540376  0.07412426  0.07714289
  0.08552799  0.10229818  0.1033044   0.09424849  0.09626091  0.02716772
 -0.19486966 -0.48499402 -0.56515557 -0.42663376 -0.25188833 -0.14355287
 -0.06708078 -0.01911802 -0.00603727  0.00067081  0.00905591  0.01609939
  0.02918014  0.04863357  0.07043481  0.08049694  0.08116774  0.08250936
  0.0774783   0.07043481  0.06473295  0.05869568  0.052323    0.04494412
  0.04159008  0.034882    0.02951554  0.02515529  0.01911802  0.01609939
  0.00905591  0.00704348]",2
3317,5.4453583,7.1872973,"[ 0.04684808  0.0477712   0.05123288  0.05492534  0.05677157  0.05157904
  0.0476558   0.0455788   0.04315562  0.04073244  0.04396335  0.04177095
  0.03888622  0.04165556  0.03542454  0.01938541  0.00057695 -0.04511724
 -0.18739232 -0.40767061 -0.5184444  -0.44690299 -0.30970505 -0.20227755
 -0.12162039 -0.06081019 -0.02642416 -0.00138467  0.01903925  0.04004011
  0.05492534  0.0694644   0.08665741  0.10327348  0.11665865  0.1236974
  0.12381278  0.12058188  0.11365852  0.10604283  0.09600395  0.08273417
  0.06900284  0.0564254   0.04523263  0.03415525  0.02527027  0.02146242
  0.01719302  0.01246205]",4
3318,7.988144,4.099553,"[ 0.064374    0.06886521  0.08233884  0.09581246  0.10629195  0.11677144
  0.11677144  0.12874799  0.12874799  0.12725093  0.14072456  0.13473628
  0.1137773   0.10629195  0.10928609  0.09581246  0.07335642  0.02395312
 -0.09581246 -0.3113905  -0.47307402 -0.44313266 -0.32935535 -0.22006925
 -0.15419818 -0.11826851 -0.09281833 -0.07485349 -0.04790623 -0.03742674
 -0.05090037 -0.06587107 -0.04341502 -0.02694725 -0.02245605 -0.00449121
  0.01796484  0.02095898  0.02545018  0.03892381  0.05389451  0.06886521
  0.07185935  0.06886521  0.06287693  0.07335642  0.07335642  0.07635055
  0.06886521  0.05688865]",11
3319,9.365118,6.861834,"[ 0.06368056  0.07651172  0.08649151  0.08744196  0.08364014  0.09789698
  0.10550063  0.11548042  0.11215382  0.1050254   0.10169881  0.09504561
  0.09504561  0.08744196  0.06368056  0.01615776 -0.05465123 -0.16347846
 -0.32030373 -0.42105205 -0.42342819 -0.3554706  -0.27753318 -0.21765446
 -0.1658546  -0.11405473 -0.0779374  -0.06177965 -0.04324575 -0.0304146
 -0.0152073  -0.00522751  0.01140547  0.02566232  0.04419621  0.05037417
  0.04942372  0.05560168  0.06558147  0.08078877  0.08173923  0.07698695
  0.07223466  0.07223466  0.07936308  0.08173923  0.0779374   0.06463102
  0.06558147  0.06795762]",8
3320,9.070255,7.483145,"[ 0.04590087  0.05573677  0.06557267  0.07650145  0.09070887  0.08196584
  0.07650145  0.07540858  0.09835901  0.10273052  0.08852311  0.07978009
  0.07650145  0.06010828  0.03169346  0.02622907  0.00437151 -0.08633735
 -0.26119781 -0.41638649 -0.4458942  -0.38797164 -0.29398415 -0.24152601
 -0.18360349 -0.12240232 -0.07759433 -0.03169346 -0.01202166 -0.00437151
  0.00546439  0.01530029  0.03825073  0.0546439   0.06338692  0.0939875
  0.1038234   0.09835901  0.09508038  0.0841516   0.09726614  0.08852311
  0.08524448  0.09070887  0.09070887  0.08305872  0.06994419  0.06010828
  0.04043648  0.03606497]",6
